peso_carga,cantidad_paquetes,distancia_real_km,precio_combustible,costo_envio,fecha_salida_anio,fecha_salida_mes,fecha_salida_dia,fecha_salida_dia_semana,fecha_salida_fin_semana,fecha_salida_semana,fecha_salida_trimestre,hora_salida_num,tipo_combustible,minutos_retraso_real,minutos_retraso_predicho,error_minutos,error_absoluto,nivel_retraso_real,nivel_retraso_predicho
1.38,60,254.22,23.01,2389.1,2026,2,4,2,0,6,1,12.95,Gasolina,0,8.13867994299306,-8.13867994299306,8.13867994299306,Sin retraso,Retraso leve
1.44,6,181.54,25.2,1599.7,2026,1,2,4,0,1,1,16.033333333333335,Gasolina,0,7.309498493149608,-7.309498493149608,7.309498493149608,Sin retraso,Retraso leve
1.48,59,332.17,24.67,2780.85,2026,8,4,1,0,32,3,5.666666666666667,Diesel,0,6.123913443979042,-6.123913443979042,6.123913443979042,Sin retraso,Retraso leve
1.65,53,272.51,26.12,2451.55,2026,6,15,0,0,25,2,13.833333333333334,Diesel,0,9.889282109743284,-9.889282109743284,9.889282109743284,Sin retraso,Retraso leve
0.71,71,236.05,26.74,2319.25,2026,4,8,2,0,15,2,12.016666666666667,Diesel,0,2.0761879266951304,-2.0761879266951304,2.0761879266951304,Sin retraso,Retraso leve
0.63,48,238.83,23.28,2141.15,2026,2,7,5,1,6,1,11.65,Gasolina,0,2.2822204496519176,-2.2822204496519176,2.2822204496519176,Sin retraso,Retraso leve
0.24,70,474.17,26.86,3454.85,2026,5,19,1,0,21,2,12.833333333333334,Diesel,0,7.51113630651562,-7.51113630651562,7.51113630651562,Sin retraso,Retraso leve
0.61,63,368.17,24.25,2905.85,2026,4,19,6,1,16,2,17.733333333333334,Gasolina,0,25.30907386707322,-25.30907386707322,25.30907386707322,Sin retraso,Retraso moderado
4.87,10,22.81,26.69,1181.05,2026,2,13,4,0,7,1,15.166666666666666,Diesel,0,5.350884392377391,-5.350884392377391,5.350884392377391,Sin retraso,Retraso leve
1.34,53,179.96,25.8,1957.8,2026,2,22,6,1,8,1,11.933333333333334,Diesel,26,2.868742506753519,23.13125749324648,23.13125749324648,Retraso moderado,Retraso leve
1.56,58,243.97,25.36,2339.85,2026,1,18,6,1,3,1,19.883333333333333,Gasolina,0,11.083071666084741,-11.083071666084741,11.083071666084741,Sin retraso,Retraso leve
5.94,35,381.1,25.85,3279.5,2026,7,30,3,0,31,3,18.1,Diesel,0,20.173920885968204,-20.173920885968204,20.173920885968204,Sin retraso,Retraso moderado
6.8,5,59.91,25.8,1519.55,2026,3,6,4,0,10,1,12.65,Diesel,0,6.473774183381822,-6.473774183381822,6.473774183381822,Sin retraso,Retraso leve
3.08,38,191.63,26.17,2070.15,2026,2,1,6,1,5,1,19.15,Diesel,0,17.780495932636192,-17.780495932636192,17.780495932636192,Sin retraso,Retraso moderado
19.64,22,311.83,26.21,4199.15,2026,8,6,3,0,32,3,15.916666666666666,Diesel,0,16.053865457299157,-16.053865457299157,16.053865457299157,Sin retraso,Retraso moderado
3.38,80,143.61,25.82,2196.05,2026,6,1,0,0,23,2,8.166666666666666,Diesel,0,18.132253531054616,-18.132253531054616,18.132253531054616,Sin retraso,Retraso moderado
0.47,52,68.38,24.71,1304.9,2026,1,22,3,0,4,1,18.366666666666667,Gasolina,46,11.058210408185325,34.941789591814675,34.941789591814675,Retraso alto,Retraso leve
1.66,15,407.12,25.58,2821.6,2026,5,31,6,1,22,2,8.816666666666666,Gasolina,0,34.078961247047175,-34.078961247047175,34.078961247047175,Sin retraso,Retraso alto
3.8,7,24.01,24.85,1056.05,2026,7,7,1,0,28,3,8.216666666666667,Diesel,0,16.77048555875501,-16.77048555875501,16.77048555875501,Sin retraso,Retraso moderado
8.02,23,153.18,25.32,2251.9,2026,3,15,6,1,11,1,6.816666666666666,Diesel,0,3.2306031545504608,-3.2306031545504608,3.2306031545504608,Sin retraso,Retraso leve
4.94,12,172.22,24.03,1951.1,2026,7,25,5,1,30,3,10.816666666666666,Diesel,0,3.460261311486073,-3.460261311486073,3.460261311486073,Sin retraso,Retraso leve
0.85,19,435.19,25.88,2912.95,2026,7,19,6,1,29,3,8.333333333333334,Gasolina,63,21.81974187720803,41.18025812279197,41.18025812279197,Retraso crítico,Retraso moderado
0.62,19,235.06,24.82,1889.3,2026,7,24,4,0,30,3,8.116666666666667,Diesel,54,15.209936726263516,38.790063273736486,38.790063273736486,Retraso alto,Retraso moderado
16.87,76,24.93,25.59,2919.65,2026,6,17,2,0,25,2,13.516666666666667,Diesel,0,9.532116883962425,-9.532116883962425,9.532116883962425,Sin retraso,Retraso leve
1.6,46,103.01,25.33,1543.05,2026,3,16,0,0,12,1,13.616666666666667,Diesel,33,7.618348193874611,25.38165180612539,25.38165180612539,Retraso alto,Retraso leve
0.39,42,205.8,25.38,1904.0,2026,6,25,3,0,26,2,20.133333333333333,Gasolina,0,2.7211438949536113,-2.7211438949536113,2.7211438949536113,Sin retraso,Retraso leve
1.51,24,23.85,26.75,962.25,2026,5,7,3,0,19,2,11.516666666666667,Diesel,0,6.62455560643126,-6.62455560643126,6.62455560643126,Sin retraso,Retraso leve
0.88,20,447.37,25.56,2984.85,2026,5,21,3,0,21,2,7.066666666666666,Gasolina,0,22.68564452833227,-22.68564452833227,22.68564452833227,Sin retraso,Retraso moderado
1.51,32,278.28,24.26,2298.4,2026,7,12,6,1,28,3,18.866666666666667,Gasolina,0,18.24151294074252,-18.24151294074252,18.24151294074252,Sin retraso,Retraso moderado
14.83,79,109.72,24.02,3163.6,2026,1,14,2,0,3,1,20.866666666666667,Diesel,0,5.702846972430366,-5.702846972430366,5.702846972430366,Sin retraso,Retraso leve
0.82,2,342.82,25.64,2312.1,2026,4,11,5,1,15,2,9.916666666666666,Gasolina,0,34.70794947956918,-34.70794947956918,34.70794947956918,Sin retraso,Retraso alto
0.78,27,459.55,24.04,3091.75,2026,3,29,6,1,13,1,17.833333333333332,Gasolina,0,18.140695765860325,-18.140695765860325,18.140695765860325,Sin retraso,Retraso moderado
4.84,22,327.15,25.45,2795.75,2026,5,5,1,0,19,2,8.916666666666666,Diesel,49,21.3021867198043,27.6978132801957,27.6978132801957,Retraso alto,Retraso moderado
0.41,76,390.08,23.18,3099.4,2026,2,17,1,0,8,1,18.3,Gasolina,0,26.63700769138922,-26.63700769138922,26.63700769138922,Sin retraso,Retraso moderado
0.45,14,402.43,24.35,2669.15,2026,4,5,6,1,14,2,19.583333333333332,Gasolina,45,25.216113361286038,19.783886638713962,19.783886638713962,Retraso alto,Retraso moderado
1.79,36,365.4,24.74,2794.0,2026,3,4,2,0,10,1,20.15,Diesel,29,10.799750431051985,18.200249568948017,18.200249568948017,Retraso moderado,Retraso leve
0.67,25,101.93,24.63,1276.65,2026,2,1,6,1,5,1,20.083333333333332,Gasolina,0,8.173173398397813,-8.173173398397813,8.173173398397813,Sin retraso,Retraso leve
1.65,10,22.51,26.9,857.55,2026,2,7,5,1,6,1,11.633333333333333,Diesel,0,6.3226044562596835,-6.3226044562596835,6.3226044562596835,Sin retraso,Retraso leve
0.86,39,251.1,25.75,2153.5,2026,4,17,4,0,16,2,7.5,Diesel,50,8.154246496678388,41.84575350332161,41.84575350332161,Retraso alto,Retraso leve
2.05,48,424.76,24.74,3212.8,2026,5,28,3,0,22,2,9.216666666666667,Diesel,59,21.801442342094777,37.198557657905226,37.198557657905226,Retraso alto,Retraso moderado
26.12,52,62.84,26.76,3842.2,2026,2,4,2,0,6,1,9.6,Diesel,34,23.28800968207642,10.71199031792358,10.71199031792358,Retraso alto,Retraso moderado
0.8,2,375.52,23.83,2473.6,2026,3,15,6,1,11,1,9.316666666666666,Gasolina,41,29.323867096901132,11.676132903098868,11.676132903098868,Retraso alto,Retraso moderado
0.37,54,406.54,25.33,3001.7,2026,6,20,5,1,25,2,12.9,Gasolina,0,7.382689916933151,-7.382689916933151,7.382689916933151,Sin retraso,Retraso leve
1.34,42,184.71,24.44,1893.55,2026,5,13,2,0,20,2,9.583333333333334,Gasolina,0,7.913112418803311,-7.913112418803311,7.913112418803311,Sin retraso,Retraso leve
1.03,56,437.85,25.98,3240.25,2026,2,22,6,1,8,1,15.183333333333334,Diesel,0,7.850299192267935,-7.850299192267935,7.850299192267935,Sin retraso,Retraso leve
0.28,29,276.25,23.23,2141.25,2026,8,2,6,1,31,3,6.616666666666667,Gasolina,0,10.249175536950629,-10.249175536950629,10.249175536950629,Sin retraso,Retraso leve
0.57,54,215.51,23.4,2066.55,2026,1,15,3,0,3,1,20.433333333333334,Gasolina,0,3.77195303148222,-3.77195303148222,3.77195303148222,Sin retraso,Retraso leve
1.11,46,272.19,24.84,2339.95,2026,2,23,0,0,9,1,13.85,Diesel,14,7.1145553447793315,6.8854446552206685,6.8854446552206685,Retraso leve,Retraso leve
0.55,31,248.47,25.71,2045.35,2026,8,6,3,0,32,3,6.316666666666666,Diesel,0,7.757629986468447,-7.757629986468447,7.757629986468447,Sin retraso,Retraso leve
0.56,1,291.87,23.13,2023.35,2026,1,28,2,0,5,1,9.333333333333334,Gasolina,46,22.27384610611801,23.72615389388199,23.72615389388199,Retraso alto,Retraso moderado
0.74,37,378.2,26.68,2761.0,2026,1,5,0,0,2,1,18.05,Diesel,0,16.23258542533183,-16.23258542533183,16.23258542533183,Sin retraso,Retraso moderado
0.83,17,485.98,25.44,3148.9,2026,6,17,2,0,25,2,10.3,Diesel,0,21.07083825081626,-21.07083825081626,21.07083825081626,Sin retraso,Retraso moderado
0.42,57,146.68,23.65,1731.4,2026,3,23,0,0,13,1,5.65,Gasolina,0,11.58800604900982,-11.58800604900982,11.58800604900982,Sin retraso,Retraso leve
15.1,33,448.05,25.18,4514.25,2026,3,11,2,0,11,1,12.316666666666666,Diesel,35,11.321304251342495,23.678695748657503,23.678695748657503,Retraso alto,Retraso leve
1.07,37,456.47,25.7,3185.35,2026,6,17,2,0,25,2,10.1,Gasolina,0,27.09799653103731,-27.09799653103731,27.09799653103731,Sin retraso,Retraso moderado
22.9,27,307.36,26.04,4542.8,2026,3,22,6,1,12,1,15.3,Diesel,43,14.713645883767398,28.2863541162326,28.2863541162326,Retraso alto,Retraso leve
1.62,70,326.68,25.42,2855.4,2026,7,16,3,0,29,3,13.3,Gasolina,0,7.852201091482393,-7.852201091482393,7.852201091482393,Sin retraso,Retraso leve
3.17,19,59.93,25.08,1268.65,2026,5,17,6,1,20,2,16.25,Diesel,0,6.271965832530091,-6.271965832530091,6.271965832530091,Sin retraso,Retraso leve
6.15,34,433.82,24.79,3556.1,2026,1,7,2,0,2,1,19.166666666666668,Diesel,59,26.48570256745998,32.51429743254002,32.51429743254002,Retraso alto,Retraso moderado
0.44,66,318.65,23.2,2665.25,2026,3,31,1,0,14,1,7.116666666666666,Gasolina,0,18.72673587157033,-18.72673587157033,18.72673587157033,Sin retraso,Retraso moderado
1.33,29,167.37,23.8,1701.85,2026,5,31,6,1,22,2,15.916666666666666,Gasolina,0,3.9018021829022898,-3.9018021829022898,3.9018021829022898,Sin retraso,Retraso leve
0.3,38,420.4,25.82,2936.0,2026,6,17,2,0,25,2,6.5,Gasolina,0,10.331481956026852,-10.331481956026852,10.331481956026852,Sin retraso,Retraso leve
0.33,53,294.95,25.66,2431.75,2026,4,26,6,1,17,2,8.133333333333333,Gasolina,0,22.186478985911478,-22.186478985911478,22.186478985911478,Sin retraso,Retraso moderado
0.21,5,166.33,25.59,1392.65,2026,7,30,3,0,31,3,18.033333333333335,Diesel,50,28.307092468151776,21.692907531848224,21.692907531848224,Retraso alto,Retraso moderado
1.5,73,199.52,24.09,2231.6,2026,3,25,2,0,13,1,11.283333333333333,Diesel,0,2.974231619347752,-2.974231619347752,2.974231619347752,Sin retraso,Retraso leve
6.18,63,373.94,25.21,3491.7,2026,5,28,3,0,22,2,5.533333333333333,Diesel,0,12.790960035471068,-12.790960035471068,12.790960035471068,Sin retraso,Retraso leve
11.61,73,283.89,26.58,3664.45,2026,6,17,2,0,25,2,5.033333333333333,Diesel,0,13.184335853389218,-13.184335853389218,13.184335853389218,Sin retraso,Retraso leve
10.78,44,428.41,26.09,4072.05,2026,2,8,6,1,6,1,12.1,Diesel,79,20.426348087686385,58.573651912313615,58.573651912313615,Retraso crítico,Retraso moderado
0.52,3,178.09,23.51,1466.45,2026,7,25,5,1,30,3,5.85,Gasolina,0,7.484776894402173,-7.484776894402173,7.484776894402173,Sin retraso,Retraso leve
0.71,13,440.54,24.93,2877.7,2026,3,20,4,0,12,1,13.9,Gasolina,17,9.64798187451124,7.35201812548876,7.35201812548876,Retraso moderado,Retraso leve
0.46,1,92.86,25.02,1018.3,2026,6,11,3,0,24,2,8.3,Gasolina,0,14.399884120372306,-14.399884120372306,14.399884120372306,Sin retraso,Retraso leve
2.9,7,178.05,25.88,1736.25,2026,4,18,5,1,16,2,9.283333333333333,Diesel,0,7.584488818355503,-7.584488818355503,7.584488818355503,Sin retraso,Retraso leve
0.71,64,249.42,25.91,2330.1,2026,4,3,4,0,14,2,6.0,Gasolina,0,4.239403157733609,-4.239403157733609,4.239403157733609,Sin retraso,Retraso leve
0.45,19,342.73,24.29,2410.65,2026,1,18,6,1,3,1,8.083333333333334,Gasolina,0,33.324096001013196,-33.324096001013196,33.324096001013196,Sin retraso,Retraso alto
0.27,49,426.51,23.59,3051.55,2026,4,13,0,0,16,2,7.75,Gasolina,54,17.540210828262897,36.4597891717371,36.4597891717371,Retraso alto,Retraso moderado
0.88,47,428.56,26.61,3106.8,2026,7,25,5,1,30,3,8.433333333333334,Diesel,0,19.01779996453355,-19.01779996453355,19.01779996453355,Sin retraso,Retraso moderado
0.55,35,195.4,23.07,1812.0,2026,1,7,2,0,2,1,8.266666666666667,Gasolina,23,17.218181739665145,5.781818260334855,5.781818260334855,Retraso moderado,Retraso moderado
2.97,6,496.28,25.32,3326.4,2026,3,24,1,0,13,1,11.583333333333334,Diesel,0,15.84902865747436,-15.84902865747436,15.84902865747436,Sin retraso,Retraso moderado
1.41,68,463.28,24.25,3501.4,2026,6,14,6,1,24,2,9.616666666666667,Diesel,34,26.97127705029257,7.028722949707429,7.028722949707429,Retraso alto,Retraso moderado
0.92,18,184.13,25.18,1656.65,2026,1,31,5,1,5,1,8.4,Diesel,0,11.98385496053222,-11.98385496053222,11.98385496053222,Sin retraso,Retraso leve
0.56,2,246.77,23.72,1805.85,2026,7,26,6,1,30,3,11.033333333333333,Gasolina,38,5.1568548222624875,32.84314517773751,32.84314517773751,Retraso alto,Retraso leve
2.49,33,319.16,26.12,2608.8,2026,6,5,4,0,23,2,17.983333333333334,Diesel,0,16.699741654407998,-16.699741654407998,16.699741654407998,Sin retraso,Retraso moderado
0.56,73,339.13,26.77,2835.65,2026,7,13,0,0,29,3,8.85,Diesel,0,23.257533741703682,-23.257533741703682,23.257533741703682,Sin retraso,Retraso moderado
1.08,20,135.01,23.97,1443.05,2026,5,6,2,0,19,2,8.583333333333334,Gasolina,0,16.182941797760915,-16.182941797760915,16.182941797760915,Sin retraso,Retraso moderado
1.66,74,435.93,24.05,3437.65,2026,2,22,6,1,8,1,18.216666666666665,Diesel,0,26.39096335831519,-26.39096335831519,26.39096335831519,Sin retraso,Retraso moderado
0.72,1,368.35,25.95,2421.75,2026,7,23,3,0,30,3,6.5,Gasolina,0,12.103855024877078,-12.103855024877078,12.103855024877078,Sin retraso,Retraso leve
2.75,63,65.71,24.89,1607.55,2026,3,28,5,1,13,1,10.3,Diesel,0,6.128992108674887,-6.128992108674887,6.128992108674887,Sin retraso,Retraso leve
11.26,28,380.61,26.8,3753.05,2026,2,3,1,0,6,1,15.7,Diesel,32,24.11027895122778,7.88972104877222,7.88972104877222,Retraso alto,Retraso moderado
0.94,39,161.54,25.14,1713.7,2026,4,13,0,0,16,2,17.633333333333333,Diesel,0,9.056192582765867,-9.056192582765867,9.056192582765867,Sin retraso,Retraso leve
1.31,33,263.19,23.86,2210.95,2026,5,14,3,0,20,2,16.666666666666668,Gasolina,0,7.028748916461659,-7.028748916461659,7.028748916461659,Sin retraso,Retraso leve
3.59,77,449.58,25.43,3722.9,2026,5,25,0,0,22,2,10.983333333333333,Diesel,39,4.456505739483134,34.543494260516866,34.543494260516866,Retraso alto,Retraso leve
0.2,79,423.39,25.4,3268.95,2026,3,17,1,0,12,1,11.516666666666667,Gasolina,44,9.808562626844374,34.19143737315562,34.19143737315562,Retraso alto,Retraso leve
0.71,14,433.21,25.86,2849.05,2026,2,27,4,0,9,1,8.366666666666667,Diesel,0,15.474005566175288,-15.474005566175288,15.474005566175288,Sin retraso,Retraso moderado
4.33,17,339.46,24.49,2766.3,2026,4,19,6,1,16,2,7.4,Diesel,0,31.581576819981528,-31.581576819981528,31.581576819981528,Sin retraso,Retraso alto
0.22,48,454.39,23.31,3177.95,2026,7,19,6,1,29,3,8.716666666666667,Gasolina,0,26.22624838137599,-26.22624838137599,26.22624838137599,Sin retraso,Retraso moderado
0.79,12,112.22,24.5,1236.1,2026,6,12,4,0,24,2,7.1,Gasolina,0,11.869365948712362,-11.869365948712362,11.869365948712362,Sin retraso,Retraso leve
0.64,2,392.66,24.43,2543.3,2026,2,8,6,1,6,1,7.466666666666667,Diesel,45,27.991079972273383,17.008920027726617,17.008920027726617,Retraso alto,Retraso moderado
0.34,3,326.32,24.98,2189.6,2026,5,5,1,0,19,2,14.65,Diesel,31,18.018787644593406,12.981212355406594,12.981212355406594,Retraso alto,Retraso moderado
22.32,40,170.11,24.77,3902.55,2026,1,6,1,0,2,1,11.2,Diesel,0,10.513678950129076,-10.513678950129076,10.513678950129076,Sin retraso,Retraso leve
9.12,71,64.92,26.28,2304.6,2026,7,23,3,0,30,3,5.716666666666667,Diesel,0,10.275205677006518,-10.275205677006518,10.275205677006518,Sin retraso,Retraso leve
1.59,64,315.1,26.97,2746.5,2026,4,30,3,0,18,2,5.7,Diesel,0,18.449518797701263,-18.449518797701263,18.449518797701263,Sin retraso,Retraso moderado
0.91,25,401.48,23.02,2798.4,2026,6,22,0,0,26,2,7.683333333333334,Gasolina,54,35.52304496964891,18.476955030351093,18.476955030351093,Retraso alto,Retraso alto
3.29,43,23.55,26.43,1290.75,2026,2,25,2,0,9,1,19.8,Diesel,0,6.799624998919491,-6.799624998919491,6.799624998919491,Sin retraso,Retraso leve
18.79,38,372.1,24.03,4543.5,2026,7,21,1,0,30,3,18.183333333333334,Diesel,0,30.077910506285765,-30.077910506285765,30.077910506285765,Sin retraso,Retraso alto
8.63,77,339.9,25.56,3678.5,2026,4,21,1,0,17,2,9.633333333333333,Diesel,51,23.153934845558464,27.846065154441536,27.846065154441536,Retraso alto,Retraso moderado
0.51,54,182.71,24.36,1896.55,2026,6,11,3,0,24,2,20.766666666666666,Diesel,0,3.0842861617691866,-3.0842861617691866,3.0842861617691866,Sin retraso,Retraso leve
0.65,22,472.03,23.93,3101.15,2026,4,16,3,0,16,2,8.5,Gasolina,0,24.37539228312005,-24.37539228312005,24.37539228312005,Sin retraso,Retraso moderado
0.66,28,183.29,26.61,1706.45,2026,3,2,0,0,10,1,8.483333333333333,Diesel,0,8.844281666743726,-8.844281666743726,8.844281666743726,Sin retraso,Retraso leve
5.62,4,429.7,24.08,3242.5,2026,1,18,6,1,3,1,8.616666666666667,Diesel,0,27.02211141522678,-27.02211141522678,27.02211141522678,Sin retraso,Retraso moderado
19.73,71,332.44,24.11,4703.2,2026,4,17,4,0,16,2,7.933333333333334,Diesel,39,26.563630254535532,12.436369745464468,12.436369745464468,Retraso alto,Retraso moderado
0.42,57,258.26,23.13,2289.3,2026,4,4,5,1,14,2,17.466666666666665,Gasolina,42,14.146105729204153,27.85389427079585,27.85389427079585,Retraso alto,Retraso leve
12.94,52,427.82,24.73,4349.1,2026,4,27,0,0,18,2,16.766666666666666,Diesel,0,14.0499864026851,-14.0499864026851,14.0499864026851,Sin retraso,Retraso leve
0.44,34,323.54,25.4,2433.7,2026,5,26,1,0,22,2,16.766666666666666,Gasolina,0,7.634569684193237,-7.634569684193237,7.634569684193237,Sin retraso,Retraso leve
1.09,11,467.96,25.95,3036.8,2026,2,20,4,0,8,1,13.3,Gasolina,0,10.075233012108313,-10.075233012108313,10.075233012108313,Sin retraso,Retraso leve
1.16,35,414.93,25.47,2970.65,2026,4,9,3,0,15,2,17.6,Diesel,0,17.297220940861582,-17.297220940861582,17.297220940861582,Sin retraso,Retraso moderado
1.33,54,253.69,25.59,2333.45,2026,3,4,2,0,10,1,13.033333333333333,Diesel,11,2.9868967010749925,8.013103298925007,8.013103298925007,Retraso leve,Retraso leve
1.43,28,236.67,26.75,2050.35,2026,2,13,4,0,7,1,10.016666666666667,Diesel,0,8.202030394054747,-8.202030394054747,8.202030394054747,Sin retraso,Retraso leve
1.08,50,444.52,23.55,3230.6,2026,7,7,1,0,28,3,16.483333333333334,Gasolina,0,15.825234044716028,-15.825234044716028,15.825234044716028,Sin retraso,Retraso moderado
21.41,75,200.08,24.88,4241.4,2026,1,8,3,0,2,1,7.633333333333333,Diesel,0,25.310155057885495,-25.310155057885495,25.310155057885495,Sin retraso,Retraso moderado
0.58,53,92.57,25.8,1444.85,2026,7,19,6,1,29,3,12.616666666666667,Diesel,0,4.263394698419878,-4.263394698419878,4.263394698419878,Sin retraso,Retraso leve
0.9,24,461.36,25.74,3088.8,2026,5,22,4,0,21,2,9.433333333333334,Diesel,0,29.594793926785666,-29.594793926785666,29.594793926785666,Sin retraso,Retraso moderado
2.68,32,509.15,26.6,3569.75,2026,3,16,0,0,12,1,15.75,Diesel,0,11.20787102385405,-11.20787102385405,11.20787102385405,Sin retraso,Retraso leve
0.49,20,323.22,24.32,2325.1,2026,6,23,1,0,26,2,12.766666666666667,Gasolina,39,10.39054735376061,28.60945264623939,28.60945264623939,Retraso alto,Retraso leve
1.15,26,329.49,24.09,2470.45,2026,5,10,6,1,19,2,16.45,Diesel,0,11.397579620097053,-11.397579620097053,11.397579620097053,Sin retraso,Retraso leve
0.52,68,364.43,23.21,2918.15,2026,1,10,5,1,2,1,20.966666666666665,Gasolina,35,12.427378715539884,22.572621284460116,22.572621284460116,Retraso alto,Retraso leve
0.4,11,444.57,24.42,2850.85,2026,4,27,0,0,18,2,10.883333333333333,Gasolina,0,8.535119202346548,-8.535119202346548,8.535119202346548,Sin retraso,Retraso leve
10.84,7,418.01,25.45,3730.05,2026,1,19,0,0,4,1,17.9,Diesel,0,22.789637404241045,-22.789637404241045,22.789637404241045,Sin retraso,Retraso moderado
1.63,78,413.93,24.3,3356.65,2026,6,2,1,0,23,2,11.55,Gasolina,0,9.077228187627796,-9.077228187627796,9.077228187627796,Sin retraso,Retraso leve
5.64,9,353.97,24.38,2905.85,2026,5,1,4,0,18,2,18.95,Diesel,0,30.608418057205636,-30.608418057205636,30.608418057205636,Sin retraso,Retraso alto
12.47,77,378.09,24.02,4253.45,2026,2,23,0,0,9,1,8.183333333333334,Diesel,0,23.01175871807367,-23.01175871807367,23.01175871807367,Sin retraso,Retraso moderado
0.43,76,191.76,24.12,2109.8,2026,1,10,5,1,2,1,11.8,Diesel,0,3.482673838490493,-3.482673838490493,3.482673838490493,Sin retraso,Retraso leve
1.42,1,119.04,23.99,1245.2,2026,4,3,4,0,14,2,19.2,Gasolina,0,22.295723767157675,-22.295723767157675,22.295723767157675,Sin retraso,Retraso moderado
1.22,34,279.16,25.73,2289.8,2026,4,6,0,0,15,2,6.183333333333334,Diesel,0,4.125011983297244,-4.125011983297244,4.125011983297244,Sin retraso,Retraso leve
0.42,43,112.24,24.95,1447.2,2026,3,8,6,1,10,1,5.966666666666667,Gasolina,0,5.674582006591404,-5.674582006591404,5.674582006591404,Sin retraso,Retraso leve
0.92,51,59.4,24.55,1297.0,2026,8,12,2,0,33,3,13.116666666666667,Gasolina,0,8.647889640551593,-8.647889640551593,8.647889640551593,Sin retraso,Retraso leve
8.07,58,421.34,24.11,3877.7,2026,4,21,1,0,17,2,8.4,Diesel,60,20.291080040565863,39.70891995943414,39.70891995943414,Retraso alto,Retraso moderado
3.9,1,258.26,24.06,2189.3,2026,6,21,6,1,25,2,8.3,Diesel,20,24.98774936250659,-4.987749362506591,4.987749362506591,Retraso moderado,Retraso moderado
0.38,75,315.91,24.21,2717.55,2026,1,2,4,0,1,1,12.216666666666667,Gasolina,29,12.965675317450293,16.03432468254971,16.03432468254971,Retraso moderado,Retraso leve
1.92,26,184.0,24.19,1820.0,2026,1,9,4,0,2,1,9.083333333333334,Diesel,0,20.17270094469802,-20.17270094469802,20.17270094469802,Sin retraso,Retraso moderado
4.16,37,284.54,26.64,2634.7,2026,5,25,0,0,22,2,8.833333333333334,Diesel,0,14.886726186839764,-14.886726186839764,14.886726186839764,Sin retraso,Retraso leve
18.94,42,324.78,25.13,4353.9,2026,5,18,0,0,21,2,16.6,Diesel,0,7.394989999591798,-7.394989999591798,7.394989999591798,Sin retraso,Retraso leve
6.15,67,176.99,26.65,2535.95,2026,2,28,5,1,9,1,9.283333333333333,Diesel,0,9.5282056262689,-9.5282056262689,9.5282056262689,Sin retraso,Retraso leve
3.16,74,434.81,24.5,3582.05,2026,4,17,4,0,16,2,8.816666666666666,Diesel,50,18.835429376141974,31.164570623858026,31.164570623858026,Retraso alto,Retraso moderado
5.05,57,104.88,26.09,1985.4,2026,3,13,4,0,11,1,18.583333333333332,Diesel,0,8.641958450393211,-8.641958450393211,8.641958450393211,Sin retraso,Retraso leve
0.31,28,475.31,24.94,3131.55,2026,1,3,5,1,1,1,13.25,Gasolina,0,15.585092111560476,-15.585092111560476,15.585092111560476,Sin retraso,Retraso moderado
1.15,42,292.09,26.7,2411.45,2026,4,9,3,0,15,2,8.65,Diesel,73,20.43691282384254,52.56308717615746,52.56308717615746,Retraso crítico,Retraso moderado
5.84,6,378.28,24.27,3023.4,2026,2,24,1,0,9,1,19.3,Diesel,76,30.3079726220997,45.6920273779003,45.6920273779003,Retraso crítico,Retraso alto
0.82,16,224.55,25.92,1832.75,2026,3,15,6,1,11,1,10.316666666666666,Diesel,23,4.037273989171803,18.9627260108282,18.9627260108282,Retraso moderado,Retraso leve
1.33,36,410.33,24.35,2972.65,2026,6,12,4,0,24,2,5.316666666666666,Diesel,0,6.187686421477071,-6.187686421477071,6.187686421477071,Sin retraso,Retraso leve
0.23,71,25.34,24.79,1217.7,2026,7,19,6,1,29,3,16.116666666666667,Gasolina,0,4.557662161214387,-4.557662161214387,4.557662161214387,Sin retraso,Retraso leve
0.82,59,302.07,23.78,2564.35,2026,6,18,3,0,25,2,15.583333333333334,Gasolina,0,13.106531036543412,-13.106531036543412,13.106531036543412,Sin retraso,Retraso leve
0.57,16,331.33,24.49,2341.65,2026,6,10,2,0,24,2,18.733333333333334,Diesel,46,15.661020345644095,30.338979654355903,30.338979654355903,Retraso alto,Retraso moderado
1.68,75,147.33,25.85,2004.65,2026,2,1,6,1,5,1,8.866666666666667,Diesel,0,12.566283643163803,-12.566283643163803,12.566283643163803,Sin retraso,Retraso leve
1.02,45,145.44,24.16,1689.2,2026,1,13,1,0,3,1,9.15,Gasolina,0,20.74532904741608,-20.74532904741608,20.74532904741608,Sin retraso,Retraso moderado
5.81,68,193.7,24.48,2593.5,2026,2,2,0,0,6,1,18.683333333333334,Diesel,0,9.767777977557524,-9.767777977557524,9.767777977557524,Sin retraso,Retraso leve
0.36,61,149.74,26.33,1772.7,2026,3,28,5,1,13,1,10.633333333333333,Diesel,46,3.8283665120425727,42.17163348795743,42.17163348795743,Retraso alto,Retraso leve
6.99,25,57.78,26.19,1687.9,2026,7,2,3,0,27,3,9.6,Diesel,0,9.058552337812852,-9.058552337812852,9.058552337812852,Sin retraso,Retraso leve
3.62,13,310.28,26.06,2517.4,2026,4,29,2,0,18,2,19.4,Diesel,0,22.907217678966376,-22.907217678966376,22.907217678966376,Sin retraso,Retraso moderado
